variant,seed,test_year,group,features,repeat,block_length,n_days,baseline_sharpe,perturbed_sharpe,sharpe_loss,baseline_net_pnl,perturbed_net_pnl,net_pnl_loss,action_disagreement_pct,delta_position_changes,delta_flat_pct
w/o Regime-in-Reward,42,2022,DeltaBeta5d,DeltaBeta5d,2,20,250,-1.168,-0.4986,-0.6694,-0.316495,-0.13558,-0.18091500000000002,30.8,6,1.2
w/o Regime-in-Reward,42,2022,DeltaBeta5d,DeltaBeta5d,3,20,250,-1.168,-1.2686,0.10060000000000002,-0.316495,-0.342422,0.025926999999999978,25.6,-1,3.5999999999999996
w/o Regime-in-Reward,42,2022,DeltaBeta5d,DeltaBeta5d,4,20,250,-1.168,0.4883,-1.6562999999999999,-0.316495,0.130682,-0.44717700000000005,28.4,1,3.2
w/o Regime-in-Reward,42,2022,DeltaBeta5d,DeltaBeta5d,5,20,250,-1.168,-0.36,-0.8079999999999999,-0.316495,-0.09824,-0.21825500000000003,29.2,3,0.3999999999999999
w/o Regime-in-Reward,42,2022,DeltaBeta5d,DeltaBeta5d,6,20,250,-1.168,-0.4187,-0.7492999999999999,-0.316495,-0.113925,-0.20257000000000003,26.0,-1,0.8
w/o Regime-in-Reward,42,2022,DeltaBeta5d,DeltaBeta5d,7,20,250,-1.168,0.7883,-1.9563,-0.316495,0.213679,-0.530174,25.2,3,0.8
w/o Regime-in-Reward,42,2022,DeltaBeta5d,DeltaBeta5d,8,20,250,-1.168,-1.117,-0.050999999999999934,-0.316495,-0.298794,-0.017701000000000022,25.2,11,0.8
w/o Regime-in-Reward,42,2022,DeltaBeta5d,DeltaBeta5d,9,20,250,-1.168,-0.5754,-0.5925999999999999,-0.316495,-0.154362,-0.16213300000000003,31.6,-1,4.0
w/o Regime-in-Reward,42,2022,DeltaBeta5d,DeltaBeta5d,10,20,250,-1.168,-0.9778,-0.19019999999999992,-0.316495,-0.262834,-0.053661000000000014,24.4,-2,2.8
w/o Regime-in-Reward,42,2022,DeltaBeta5d,DeltaBeta5d,11,20,250,-1.168,-1.3729,0.20490000000000008,-0.316495,-0.373656,0.05716099999999996,22.400000000000002,-6,0.0
w/o Regime-in-Reward,42,2022,DeltaBeta5d,DeltaBeta5d,12,20,250,-1.168,-1.1062,-0.061799999999999855,-0.316495,-0.295303,-0.021192000000000044,27.200000000000003,16,2.8
w/o Regime-in-Reward,42,2022,DeltaBeta5d,DeltaBeta5d,13,20,250,-1.168,0.0635,-1.2315,-0.316495,0.017121,-0.333616,30.8,3,2.0
w/o Regime-in-Reward,42,2022,DeltaBeta5d,DeltaBeta5d,14,20,250,-1.168,-1.5721,0.4041000000000001,-0.316495,-0.426433,0.10993799999999998,22.0,-1,2.0
w/o Regime-in-Reward,42,2022,DeltaBeta5d,DeltaBeta5d,15,20,250,-1.168,0.675,-1.843,-0.316495,0.182277,-0.498772,29.2,-9,0.3999999999999999
w/o Regime-in-Reward,42,2022,DeltaBeta5d,DeltaBeta5d,16,20,250,-1.168,-0.5743,-0.5936999999999999,-0.316495,-0.154926,-0.16156900000000002,29.599999999999998,14,3.5999999999999996
w/o Regime-in-Reward,42,2022,DeltaBeta5d,DeltaBeta5d,17,20,250,-1.168,-0.5843,-0.5836999999999999,-0.316495,-0.158895,-0.15760000000000002,24.8,3,1.2
w/o Regime-in-Reward,42,2022,DeltaBeta5d,DeltaBeta5d,18,20,250,-1.168,-1.0454,-0.12259999999999982,-0.316495,-0.286066,-0.03042900000000004,24.8,-14,0.0
w/o Regime-in-Reward,42,2022,DeltaBeta5d,DeltaBeta5d,19,20,250,-1.168,-0.1143,-1.0536999999999999,-0.316495,-0.031008,-0.28548700000000005,26.8,-14,0.8
w/o Regime-in-Reward,42,2022,VolS_roll20,VolS_roll20,0,20,250,-1.168,0.3924,-1.5604,-0.316495,0.10629,-0.422785,34.0,1,4.4
w/o Regime-in-Reward,42,2022,VolS_roll20,VolS_roll20,1,20,250,-1.168,0.6317,-1.7997,-0.316495,0.171456,-0.487951,40.400000000000006,0,3.2
w/o Regime-in-Reward,42,2022,VolS_roll20,VolS_roll20,2,20,250,-1.168,0.1596,-1.3276,-0.316495,0.043372,-0.35986700000000005,26.0,-13,0.3999999999999999
w/o Regime-in-Reward,42,2022,VolS_roll20,VolS_roll20,3,20,250,-1.168,0.1131,-1.2811,-0.316495,0.030746,-0.347241,32.0,-12,2.0
w/o Regime-in-Reward,42,2022,VolS_roll20,VolS_roll20,4,20,250,-1.168,-0.2087,-0.9592999999999999,-0.316495,-0.056705,-0.25979,30.4,-5,2.8
w/o Regime-in-Reward,42,2022,VolS_roll20,VolS_roll20,5,20,250,-1.168,-0.5619,-0.6061,-0.316495,-0.153454,-0.16304100000000002,23.599999999999998,-25,0.8
w/o Regime-in-Reward,42,2022,VolS_roll20,VolS_roll20,6,20,250,-1.168,0.1597,-1.3276999999999999,-0.316495,0.043318,-0.35981300000000005,22.8,2,4.4
w/o Regime-in-Reward,42,2022,VolS_roll20,VolS_roll20,7,20,250,-1.168,-0.2917,-0.8762999999999999,-0.316495,-0.079219,-0.23727600000000004,32.800000000000004,-4,2.0
w/o Regime-in-Reward,42,2022,VolS_roll20,VolS_roll20,8,20,250,-1.168,-0.0996,-1.0684,-0.316495,-0.027235,-0.28926,31.2,-7,2.4000000000000004
w/o Regime-in-Reward,42,2022,VolS_roll20,VolS_roll20,9,20,250,-1.168,0.4114,-1.5794,-0.316495,0.112396,-0.428891,31.6,-2,2.4000000000000004
w/o Regime-in-Reward,42,2022,VolS_roll20,VolS_roll20,10,20,250,-1.168,-0.7104,-0.4575999999999999,-0.316495,-0.193355,-0.12314000000000003,33.6,-11,2.0
w/o Regime-in-Reward,42,2022,VolS_roll20,VolS_roll20,11,20,250,-1.168,0.7498,-1.9178,-0.316495,0.203776,-0.520271,30.4,-1,3.2
w/o Regime-in-Reward,42,2022,VolS_roll20,VolS_roll20,12,20,250,-1.168,-1.0627,-0.10529999999999995,-0.316495,-0.290192,-0.02630300000000002,29.2,-13,1.2
w/o Regime-in-Reward,42,2022,VolS_roll20,VolS_roll20,13,20,250,-1.168,-0.5429,-0.6250999999999999,-0.316495,-0.146979,-0.16951600000000003,32.800000000000004,-10,2.8
w/o Regime-in-Reward,42,2022,VolS_roll20,VolS_roll20,14,20,250,-1.168,0.3861,-1.5541,-0.316495,0.104671,-0.42116600000000004,34.0,-10,5.2
w/o Regime-in-Reward,42,2022,VolS_roll20,VolS_roll20,15,20,250,-1.168,0.8113,-1.9792999999999998,-0.316495,0.218076,-0.534571,35.199999999999996,-15,5.2
w/o Regime-in-Reward,42,2022,VolS_roll20,VolS_roll20,16,20,250,-1.168,-0.5409,-0.6270999999999999,-0.316495,-0.146067,-0.17042800000000002,35.6,7,6.000000000000001
w/o Regime-in-Reward,42,2022,VolS_roll20,VolS_roll20,17,20,250,-1.168,0.0107,-1.1786999999999999,-0.316495,0.002893,-0.319388,29.2,-11,4.800000000000001
w/o Regime-in-Reward,42,2022,VolS_roll20,VolS_roll20,18,20,250,-1.168,-0.1525,-1.0154999999999998,-0.316495,-0.040935,-0.27556,36.4,-5,5.2
w/o Regime-in-Reward,42,2022,VolS_roll20,VolS_roll20,19,20,250,-1.168,0.0796,-1.2475999999999998,-0.316495,0.021696,-0.338191,30.0,4,2.0
w/o Regime-in-Reward,42,2022,VolSM_roll20,VolSM_roll20,0,20,250,-1.168,-1.0152,-0.15279999999999982,-0.316495,-0.277451,-0.03904400000000002,22.400000000000002,7,0.3999999999999999
w/o Regime-in-Reward,42,2022,VolSM_roll20,VolSM_roll20,1,20,250,-1.168,-1.2146,0.046599999999999975,-0.316495,-0.329888,0.013392999999999988,24.0,9,1.5999999999999999
w/o Regime-in-Reward,42,2022,VolSM_roll20,VolSM_roll20,2,20,250,-1.168,-1.2479,0.07990000000000008,-0.316495,-0.336694,0.020198999999999967,22.400000000000002,7,1.2
w/o Regime-in-Reward,42,2022,VolSM_roll20,VolSM_roll20,3,20,250,-1.168,-0.4902,-0.6778,-0.316495,-0.133033,-0.18346200000000001,26.400000000000002,15,1.5999999999999999
w/o Regime-in-Reward,42,2022,VolSM_roll20,VolSM_roll20,4,20,250,-1.168,-2.0139,0.8459000000000001,-0.316495,-0.543717,0.22722199999999998,25.6,10,1.5999999999999999
w/o Regime-in-Reward,42,2022,VolSM_roll20,VolSM_roll20,5,20,250,-1.168,-0.8912,-0.27679999999999993,-0.316495,-0.242015,-0.07448000000000002,23.200000000000003,2,1.2
w/o Regime-in-Reward,42,2022,VolSM_roll20,VolSM_roll20,6,20,250,-1.168,-1.4503,0.2823,-0.316495,-0.391558,0.07506299999999999,22.400000000000002,-6,0.8
w/o Regime-in-Reward,42,2022,VolSM_roll20,VolSM_roll20,7,20,250,-1.168,-1.6729,0.5049000000000001,-0.316495,-0.4519,0.135405,22.0,1,3.2
w/o Regime-in-Reward,42,2022,VolSM_roll20,VolSM_roll20,8,20,250,-1.168,-0.968,-0.19999999999999996,-0.316495,-0.263927,-0.052568000000000004,22.400000000000002,-8,1.5999999999999999
w/o Regime-in-Reward,42,2022,VolSM_roll20,VolSM_roll20,9,20,250,-1.168,-1.2752,0.10719999999999996,-0.316495,-0.342608,0.026112999999999997,22.8,5,2.8
w/o Regime-in-Reward,42,2022,VolSM_roll20,VolSM_roll20,10,20,250,-1.168,-1.0951,-0.07289999999999996,-0.316495,-0.298261,-0.018234000000000028,22.400000000000002,15,1.5999999999999999
w/o Regime-in-Reward,42,2022,VolSM_roll20,VolSM_roll20,11,20,250,-1.168,-1.9778,0.8098000000000001,-0.316495,-0.53797,0.22147499999999992,28.4,7,0.3999999999999999
w/o Regime-in-Reward,42,2022,VolSM_roll20,VolSM_roll20,12,20,250,-1.168,-0.7691,-0.3988999999999999,-0.316495,-0.209668,-0.10682700000000003,25.6,5,1.5999999999999999
w/o Regime-in-Reward,42,2022,VolSM_roll20,VolSM_roll20,13,20,250,-1.168,-1.173,0.0050000000000001155,-0.316495,-0.314121,-0.0023740000000000427,26.0,10,5.6000000000000005
w/o Regime-in-Reward,42,2022,VolSM_roll20,VolSM_roll20,14,20,250,-1.168,-1.5423,0.3743000000000001,-0.316495,-0.416202,0.09970699999999999,28.000000000000004,15,2.8
w/o Regime-in-Reward,42,2022,VolSM_roll20,VolSM_roll20,15,20,250,-1.168,-1.1809,0.012900000000000134,-0.316495,-0.3203,0.0038049999999999473,29.599999999999998,12,3.2
w/o Regime-in-Reward,42,2022,VolSM_roll20,VolSM_roll20,16,20,250,-1.168,-1.0776,-0.09040000000000004,-0.316495,-0.293672,-0.022823000000000038,23.200000000000003,-3,2.4000000000000004
w/o Regime-in-Reward,42,2022,VolSM_roll20,VolSM_roll20,17,20,250,-1.168,-1.5579,0.38990000000000014,-0.316495,-0.423254,0.10675899999999999,26.8,6,2.4000000000000004
w/o Regime-in-Reward,42,2022,VolSM_roll20,VolSM_roll20,18,20,250,-1.168,-0.9563,-0.2116999999999999,-0.316495,-0.259384,-0.05711100000000002,27.200000000000003,6,2.4000000000000004
w/o Regime-in-Reward,42,2022,VolSM_roll20,VolSM_roll20,19,20,250,-1.168,-1.167,-0.0009999999999998899,-0.316495,-0.316735,0.00023999999999996247,33.2,13,4.0
w/o Regime-in-Reward,42,2022,RegimeEGScore,RegimeEGScore,0,20,250,-1.168,-1.0082,-0.15979999999999994,-0.316495,-0.272915,-0.04358000000000001,7.199999999999999,8,2.4000000000000004
w/o Regime-in-Reward,42,2022,RegimeEGScore,RegimeEGScore,1,20,250,-1.168,-1.3218,0.15380000000000016,-0.316495,-0.356468,0.03997299999999998,3.2,3,1.2
w/o Regime-in-Reward,42,2022,RegimeEGScore,RegimeEGScore,2,20,250,-1.168,-1.2718,0.10380000000000011,-0.316495,-0.344517,0.02802199999999999,4.3999999999999995,8,1.2
w/o Regime-in-Reward,42,2022,RegimeEGScore,RegimeEGScore,3,20,250,-1.168,-1.4421,0.2741,-0.316495,-0.391766,0.07527099999999998,9.2,7,2.4000000000000004
w/o Regime-in-Reward,42,2022,RegimeEGScore,RegimeEGScore,4,20,250,-1.168,-1.4353,0.2673000000000001,-0.316495,-0.387502,0.07100699999999999,6.4,4,2.4000000000000004
w/o Regime-in-Reward,42,2022,RegimeEGScore,RegimeEGScore,5,20,250,-1.168,-1.6157,0.4477,-0.316495,-0.437911,0.12141599999999997,6.0,7,1.2
w/o Regime-in-Reward,42,2022,RegimeEGScore,RegimeEGScore,6,20,250,-1.168,-1.1106,-0.057399999999999896,-0.316495,-0.300188,-0.016307000000000016,7.6,2,2.0
w/o Regime-in-Reward,42,2022,RegimeEGScore,RegimeEGScore,7,20,250,-1.168,-1.7626,0.5946,-0.316495,-0.475012,0.15851699999999996,6.800000000000001,-4,1.2
w/o Regime-in-Reward,42,2022,RegimeEGScore,RegimeEGScore,8,20,250,-1.168,-1.0253,-0.14269999999999983,-0.316495,-0.276868,-0.03962700000000002,4.8,3,1.2
w/o Regime-in-Reward,42,2022,RegimeEGScore,RegimeEGScore,9,20,250,-1.168,-1.5027,0.3347,-0.316495,-0.406839,0.09034399999999998,9.2,3,3.2
w/o Regime-in-Reward,42,2022,RegimeEGScore,RegimeEGScore,10,20,250,-1.168,-1.5307,0.3627,-0.316495,-0.413351,0.096856,8.0,7,1.2
w/o Regime-in-Reward,42,2022,RegimeEGScore,RegimeEGScore,11,20,250,-1.168,-1.3537,0.18569999999999998,-0.316495,-0.366848,0.05035299999999998,3.5999999999999996,0,1.5999999999999999
w/o Regime-in-Reward,42,2022,RegimeEGScore,RegimeEGScore,12,20,250,-1.168,-1.5282,0.3602000000000001,-0.316495,-0.409164,0.092669,8.4,6,3.5999999999999996
w/o Regime-in-Reward,42,2022,RegimeEGScore,RegimeEGScore,13,20,250,-1.168,-1.3736,0.2056,-0.316495,-0.37253,0.056034999999999946,6.0,1,1.5999999999999999
w/o Regime-in-Reward,42,2022,RegimeEGScore,RegimeEGScore,14,20,250,-1.168,-2.0109,0.8429,-0.316495,-0.545323,0.22882799999999998,7.6,8,0.8
w/o Regime-in-Reward,42,2022,RegimeEGScore,RegimeEGScore,15,20,250,-1.168,-1.7005,0.5325,-0.316495,-0.458452,0.141957,5.2,-4,0.8
w/o Regime-in-Reward,42,2022,RegimeEGScore,RegimeEGScore,16,20,250,-1.168,-1.4307,0.26270000000000016,-0.316495,-0.384891,0.06839599999999996,4.0,2,1.5999999999999999
w/o Regime-in-Reward,42,2022,RegimeEGScore,RegimeEGScore,17,20,250,-1.168,-1.5233,0.35530000000000017,-0.316495,-0.412742,0.09624699999999997,7.6,1,2.4000000000000004
w/o Regime-in-Reward,42,2022,RegimeEGScore,RegimeEGScore,18,20,250,-1.168,-1.3002,0.1322000000000001,-0.316495,-0.35322,0.03672499999999995,6.800000000000001,4,1.2
w/o Regime-in-Reward,42,2022,RegimeEGScore,RegimeEGScore,19,20,250,-1.168,-1.5123,0.34430000000000005,-0.316495,-0.407736,0.09124099999999996,5.2,-1,1.5999999999999999
w/o Regime-in-Reward,42,2022,RegimeHLScore,RegimeHLScore,0,20,250,-1.168,-0.7248,-0.4431999999999999,-0.316495,-0.195225,-0.12127000000000002,9.2,0,0.3999999999999999
w/o Regime-in-Reward,42,2022,RegimeHLScore,RegimeHLScore,1,20,250,-1.168,-0.6329,-0.5350999999999999,-0.316495,-0.17264,-0.14385500000000004,10.4,-3,-0.8
w/o Regime-in-Reward,42,2022,RegimeHLScore,RegimeHLScore,2,20,250,-1.168,-0.9423,-0.2256999999999999,-0.316495,-0.25633,-0.060165000000000024,12.4,10,2.0
w/o Regime-in-Reward,42,2022,RegimeHLScore,RegimeHLScore,3,20,250,-1.168,-1.2154,0.04740000000000011,-0.316495,-0.32891,0.012414999999999954,10.4,-6,0.0
w/o Regime-in-Reward,42,2022,RegimeHLScore,RegimeHLScore,4,20,250,-1.168,-1.3627,0.1947000000000001,-0.316495,-0.366273,0.04977799999999999,10.4,0,1.2
w/o Regime-in-Reward,42,2022,RegimeHLScore,RegimeHLScore,5,20,250,-1.168,-1.1226,-0.045399999999999885,-0.316495,-0.303345,-0.01315000000000005,10.4,1,1.5999999999999999
w/o Regime-in-Reward,42,2022,RegimeHLScore,RegimeHLScore,6,20,250,-1.168,-0.3234,-0.8445999999999999,-0.316495,-0.087251,-0.22924400000000003,12.8,-4,0.8
w/o Regime-in-Reward,42,2022,RegimeHLScore,RegimeHLScore,7,20,250,-1.168,-0.8904,-0.27759999999999996,-0.316495,-0.240728,-0.07576700000000003,8.0,-5,0.3999999999999999
w/o Regime-in-Reward,42,2022,RegimeHLScore,RegimeHLScore,8,20,250,-1.168,-0.6564,-0.5115999999999999,-0.316495,-0.174275,-0.14222,14.000000000000002,7,1.2
w/o Regime-in-Reward,42,2022,RegimeHLScore,RegimeHLScore,9,20,250,-1.168,-0.0625,-1.1055,-0.316495,-0.01683,-0.299665,14.799999999999999,15,2.8
w/o Regime-in-Reward,42,2022,RegimeHLScore,RegimeHLScore,10,20,250,-1.168,-0.3204,-0.8475999999999999,-0.316495,-0.086205,-0.23029000000000002,14.000000000000002,9,0.8
w/o Regime-in-Reward,42,2022,RegimeHLScore,RegimeHLScore,11,20,250,-1.168,-0.6747,-0.49329999999999996,-0.316495,-0.182253,-0.13424200000000003,13.200000000000001,7,0.8
w/o Regime-in-Reward,42,2022,RegimeHLScore,RegimeHLScore,12,20,250,-1.168,-0.9942,-0.17379999999999995,-0.316495,-0.270118,-0.046377,13.600000000000001,-5,0.8
w/o Regime-in-Reward,42,2022,RegimeHLScore,RegimeHLScore,13,20,250,-1.168,-0.961,-0.20699999999999996,-0.316495,-0.259117,-0.05737800000000004,11.200000000000001,4,1.2
w/o Regime-in-Reward,42,2022,RegimeHLScore,RegimeHLScore,14,20,250,-1.168,-0.8566,-0.3113999999999999,-0.316495,-0.232157,-0.08433800000000002,9.2,8,0.3999999999999999
w/o Regime-in-Reward,42,2022,RegimeHLScore,RegimeHLScore,15,20,250,-1.168,-1.2718,0.10380000000000011,-0.316495,-0.342736,0.02624099999999996,11.600000000000001,12,1.5999999999999999
w/o Regime-in-Reward,42,2022,RegimeHLScore,RegimeHLScore,16,20,250,-1.168,-1.1257,-0.042300000000000004,-0.316495,-0.302361,-0.014134000000000035,12.4,6,1.2
w/o Regime-in-Reward,42,2022,RegimeHLScore,RegimeHLScore,17,20,250,-1.168,-1.4486,0.2806000000000002,-0.316495,-0.38583,0.06933499999999998,14.799999999999999,6,2.8
w/o Regime-in-Reward,42,2022,RegimeHLScore,RegimeHLScore,18,20,250,-1.168,-0.3498,-0.8181999999999999,-0.316495,-0.092929,-0.22356600000000004,14.399999999999999,13,2.0
w/o Regime-in-Reward,42,2022,RegimeHLScore,RegimeHLScore,19,20,250,-1.168,-0.6904,-0.4775999999999999,-0.316495,-0.186629,-0.12986600000000004,10.4,-7,-0.4
w/o Regime-in-Reward,42,2022,RegimeCVScore,RegimeCVScore,0,20,250,-1.168,-1.4008,0.23280000000000012,-0.316495,-0.376964,0.060468999999999995,29.2,5,4.800000000000001
w/o Regime-in-Reward,42,2022,RegimeCVScore,RegimeCVScore,1,20,250,-1.168,-0.8829,-0.2850999999999999,-0.316495,-0.238647,-0.07784800000000003,26.0,-16,0.8
w/o Regime-in-Reward,42,2022,RegimeCVScore,RegimeCVScore,2,20,250,-1.168,-0.5015,-0.6665,-0.316495,-0.134392,-0.18210300000000001,22.400000000000002,-6,2.8
w/o Regime-in-Reward,42,2022,RegimeCVScore,RegimeCVScore,3,20,250,-1.168,-0.7622,-0.40579999999999994,-0.316495,-0.203734,-0.11276100000000003,29.2,-11,2.4000000000000004
w/o Regime-in-Reward,42,2022,RegimeCVScore,RegimeCVScore,4,20,250,-1.168,-0.7441,-0.42389999999999994,-0.316495,-0.200074,-0.11642100000000002,31.2,-1,4.0
w/o Regime-in-Reward,42,2022,RegimeCVScore,RegimeCVScore,5,20,250,-1.168,-0.9925,-0.17549999999999988,-0.316495,-0.267883,-0.048612000000000044,26.8,-16,2.0
w/o Regime-in-Reward,42,2022,RegimeCVScore,RegimeCVScore,6,20,250,-1.168,-0.2119,-0.9561,-0.316495,-0.057417,-0.25907800000000003,20.8,-3,1.5999999999999999
w/o Regime-in-Reward,42,2022,RegimeCVScore,RegimeCVScore,7,20,250,-1.168,-0.8628,-0.3051999999999999,-0.316495,-0.232027,-0.08446800000000002,28.000000000000004,1,2.8
w/o Regime-in-Reward,42,2022,RegimeCVScore,RegimeCVScore,8,20,250,-1.168,-0.4294,-0.7385999999999999,-0.316495,-0.115343,-0.20115200000000003,25.6,1,2.8
w/o Regime-in-Reward,42,2022,RegimeCVScore,RegimeCVScore,9,20,250,-1.168,0.2386,-1.4065999999999999,-0.316495,0.063715,-0.38021000000000005,29.599999999999998,0,4.0
w/o Regime-in-Reward,42,2022,RegimeCVScore,RegimeCVScore,10,20,250,-1.168,-0.953,-0.21499999999999997,-0.316495,-0.255621,-0.06087400000000004,28.4,-16,1.5999999999999999
w/o Regime-in-Reward,42,2022,RegimeCVScore,RegimeCVScore,11,20,250,-1.168,0.4534,-1.6214,-0.316495,0.121878,-0.438373,24.4,10,4.4
w/o Regime-in-Reward,42,2022,RegimeCVScore,RegimeCVScore,12,20,250,-1.168,-1.2746,0.10660000000000003,-0.316495,-0.345043,0.028547999999999962,19.6,-3,1.2
w/o Regime-in-Reward,42,2022,RegimeCVScore,RegimeCVScore,13,20,250,-1.168,-0.2882,-0.8797999999999999,-0.316495,-0.077133,-0.23936200000000002,22.400000000000002,1,2.0
w/o Regime-in-Reward,42,2022,RegimeCVScore,RegimeCVScore,14,20,250,-1.168,-1.0385,-0.12949999999999995,-0.316495,-0.277952,-0.03854300000000005,28.4,5,3.5999999999999996
w/o Regime-in-Reward,42,2022,RegimeCVScore,RegimeCVScore,15,20,250,-1.168,-0.9018,-0.2661999999999999,-0.316495,-0.244581,-0.07191400000000003,27.200000000000003,-6,1.2
w/o Regime-in-Reward,42,2022,RegimeCVScore,RegimeCVScore,16,20,250,-1.168,-0.2185,-0.9494999999999999,-0.316495,-0.058959,-0.25753600000000004,21.6,-1,2.0
w/o Regime-in-Reward,42,2022,RegimeCVScore,RegimeCVScore,17,20,250,-1.168,-0.414,-0.754,-0.316495,-0.112926,-0.20356900000000003,28.000000000000004,-5,2.4000000000000004
w/o Regime-in-Reward,42,2022,RegimeCVScore,RegimeCVScore,18,20,250,-1.168,-1.1684,0.000400000000000178,-0.316495,-0.317916,0.00142099999999995,24.4,-4,2.0
w/o Regime-in-Reward,42,2022,RegimeCVScore,RegimeCVScore,19,20,250,-1.168,-0.5078,-0.6601999999999999,-0.316495,-0.137536,-0.17895900000000003,24.0,8,2.0
w/o Regime-in-Reward,42,2022,EG + Half-life,RegimeEGScore + RegimeHLScore,0,20,250,-1.168,-1.3039,0.13590000000000013,-0.316495,-0.350475,0.033979999999999955,12.0,6,2.0
w/o Regime-in-Reward,42,2022,EG + Half-life,RegimeEGScore + RegimeHLScore,1,20,250,-1.168,-1.2602,0.09220000000000006,-0.316495,-0.342254,0.025758999999999976,11.200000000000001,1,2.4000000000000004
w/o Regime-in-Reward,42,2022,EG + Half-life,RegimeEGScore + RegimeHLScore,2,20,250,-1.168,-1.083,-0.08499999999999996,-0.316495,-0.292365,-0.02413000000000004,11.200000000000001,11,1.2
w/o Regime-in-Reward,42,2022,EG + Half-life,RegimeEGScore + RegimeHLScore,3,20,250,-1.168,-0.2372,-0.9308,-0.316495,-0.063791,-0.25270400000000004,12.0,7,0.8
w/o Regime-in-Reward,42,2022,EG + Half-life,RegimeEGScore + RegimeHLScore,4,20,250,-1.168,-1.3664,0.19840000000000013,-0.316495,-0.367177,0.05068199999999995,11.200000000000001,12,1.5999999999999999
w/o Regime-in-Reward,42,2022,EG + Half-life,RegimeEGScore + RegimeHLScore,5,20,250,-1.168,-1.2105,0.04249999999999998,-0.316495,-0.324594,0.008098999999999967,11.600000000000001,7,2.4000000000000004
w/o Regime-in-Reward,42,2022,EG + Half-life,RegimeEGScore + RegimeHLScore,6,20,250,-1.168,-0.8277,-0.34029999999999994,-0.316495,-0.22302,-0.09347500000000003,10.4,10,0.8
w/o Regime-in-Reward,42,2022,EG + Half-life,RegimeEGScore + RegimeHLScore,7,20,250,-1.168,-1.3322,0.16420000000000012,-0.316495,-0.36143,0.04493499999999995,10.0,-1,0.0
w/o Regime-in-Reward,42,2022,EG + Half-life,RegimeEGScore + RegimeHLScore,8,20,250,-1.168,-0.5753,-0.5926999999999999,-0.316495,-0.154836,-0.16165900000000002,12.4,14,2.8
w/o Regime-in-Reward,42,2022,EG + Half-life,RegimeEGScore + RegimeHLScore,9,20,250,-1.168,-1.6832,0.5152000000000001,-0.316495,-0.451772,0.13527699999999998,12.0,5,1.5999999999999999
w/o Regime-in-Reward,42,2022,EG + Half-life,RegimeEGScore + RegimeHLScore,10,20,250,-1.168,-1.1944,0.02639999999999998,-0.316495,-0.320728,0.004232999999999987,14.799999999999999,7,2.4000000000000004
w/o Regime-in-Reward,42,2022,EG + Half-life,RegimeEGScore + RegimeHLScore,11,20,250,-1.168,-1.0899,-0.07809999999999984,-0.316495,-0.291219,-0.02527600000000002,10.8,10,2.4000000000000004
w/o Regime-in-Reward,42,2022,EG + Half-life,RegimeEGScore + RegimeHLScore,12,20,250,-1.168,-1.9815,0.8135000000000001,-0.316495,-0.535281,0.21878599999999998,15.2,-1,0.8
w/o Regime-in-Reward,42,2022,EG + Half-life,RegimeEGScore + RegimeHLScore,13,20,250,-1.168,-1.184,0.016000000000000014,-0.316495,-0.319297,0.002801999999999971,13.600000000000001,16,2.4000000000000004
w/o Regime-in-Reward,42,2022,EG + Half-life,RegimeEGScore + RegimeHLScore,14,20,250,-1.168,-0.9691,-0.19889999999999997,-0.316495,-0.261534,-0.05496100000000004,12.0,13,3.2
w/o Regime-in-Reward,42,2022,EG + Half-life,RegimeEGScore + RegimeHLScore,15,20,250,-1.168,-1.4062,0.23819999999999997,-0.316495,-0.381716,0.06522099999999997,12.8,4,0.8
w/o Regime-in-Reward,42,2022,EG + Half-life,RegimeEGScore + RegimeHLScore,16,20,250,-1.168,-0.4674,-0.7005999999999999,-0.316495,-0.126113,-0.19038200000000002,11.200000000000001,11,1.5999999999999999
